"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"01151",-23.53333440244673,-46.654073790178295,sao paulo,SP
"01128",-23.525457401061754,-46.64696099847078,sao paulo,SP
"01152",-23.52916893282939,-46.65214846073055,sao paulo,SP
"01131",-23.519616590339897,-46.646486424086824,sao paulo,SP
"01103",-23.535408394396647,-46.63205279156327,sao paulo,SP
"01123",-23.53052726172887,-46.637837727999354,sao paulo,SP
"01153",-23.534556097697486,-46.65020359117661,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,são paulo,SP
"01127",-23.52558620927345,-46.639508678054064,sao paulo,SP
"01132",-23.520905455450425,-46.64840659893825,são paulo,SP
"01140",-23.51886889869583,-46.67232123313523,sao paulo,SP
"01128",-23.523765642795333,-46.64345266916728,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,são paulo,SP
"01155",-23.528788082434055,-46.664404203300826,sao paulo,SP
"01122",-23.53061403442203,-46.64012824744639,sao paulo,SP
"01123",-23.529525297795686,-46.635743247706166,sao paulo,SP
"01106",-23.531046789341573,-46.62742613696694,sao paulo,SP
"01130",-23.5228496014484,-46.64705044310117,sao paulo,SP
"01102",-23.52261021648681,-46.62942387523806,são paulo,SP
"01138",-23.521956496249086,-46.65414153136359,são paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01150",-23.53205041993188,-46.66025965598129,sao paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01128",-23.521948816261776,-46.640687789197344,sao paulo,SP
"01139",-23.522467263402323,-46.66066743228114,são paulo,SP
"01141",-23.52011919677996,-46.66584000098096,sao paulo,SP
"01144",-23.52362350735759,-46.67201579877662,sao paulo,SP
"01135",-23.5269165545329,-46.650251739800325,sao paulo,SP
"01131",-23.52586902331352,-46.64317619969415,são paulo,SP
"01154",-23.53074632139766,-46.65951898972822,sao paulo,SP
"01151",-23.532469396618357,-46.65648682737028,sao paulo,SP
"01130",-23.522696601448402,-46.64669044310117,sao paulo,SP
"01155",-23.52774243741702,-46.66332089785909,sao paulo,SP
"01150",-23.53416257481785,-46.65547667412762,são paulo,SP
"01121",-23.52529956010147,-46.63384836456227,sao paulo,SP
"01122",-23.529995958364616,-46.64040623812689,sao paulo,SP
"01109",-23.525345398291787,-46.62759623036526,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,sao paulo,SP
"01128",-23.52285920927344,-46.639587210802645,sao paulo,SP
"01150",-23.533209597553263,-46.65636020982169,sao paulo,SP
"01154",-23.528603001384973,-46.65782137330483,sao paulo,SP
"01103",-23.535453394396647,-46.63170629156326,sao paulo,SP
"01131",-23.52272242798196,-46.64487752873788,sao paulo,SP
"01104",-23.535190813203346,-46.62860583888281,sao paulo,SP
"01152",-23.531135207051744,-46.65456294907377,são paulo,SP
"01131",-23.525565925616025,-46.64326425644874,são paulo,SP
"01129",-23.5259237463212,-46.642131776011375,sao paulo,SP
"01128",-23.523701342777947,-46.64315938911654,sao paulo,SP
"01136",-23.524503527612687,-46.659004486121546,sao paulo,SP
"01141",-23.52011919677996,-46.66584000098096,sao paulo,SP
"01131",-23.523774841248738,-46.644297447833026,sao paulo,SP
"01139",-23.520169372468118,-46.66149387621901,são paulo,SP
"01141",-23.522680655288806,-46.667524254775316,sao paulo,SP
"01154",-23.531480434358603,-46.65843765834724,sao paulo,SP
"01123",-23.529457889574026,-46.636138441703906,sao paulo,SP
"01105",-23.533744232586976,-46.63063486274458,sao paulo,SP
"01130",-23.52757228642737,-46.64324600499166,sao paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01123",-23.528547177909836,-46.6368341441803,sao paulo,SP
"01136",-23.525258720785978,-46.65668173175024,sao paulo,SP
"01151",-23.529480663338894,-46.658452850683794,sao paulo,SP
"01156",-23.531579004991666,-46.66224370038666,sao paulo,SP
"01138",-23.5188254074384,-46.655623598245754,sao paulo,SP
"01129",-23.522209449622046,-46.642551998615026,sao paulo,SP
"01137",-23.523144766840574,-46.65166009603059,sao paulo,SP
"01123",-23.529311800450074,-46.63682036594724,sao paulo,SP
"01109",-23.523175088550897,-46.62876729892087,são paulo,SP
"01154",-23.53168862891686,-46.65989171481336,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01156",-23.526760338601,-46.67034046767138,sao paulo,SP
"01122",-23.53112160727679,-46.63788762031853,sao paulo,SP
"01122",-23.530889723296145,-46.640756313924506,sao paulo,SP
"01135",-23.527007496537546,-46.64868261226843,sao paulo,SP
"01120",-23.527792016648416,-46.64078716152122,sao paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01156",-23.530860398003338,-46.663429368861436,sao paulo,SP
"01127",-23.524535158203005,-46.640097743551244,sao paulo,SP
"01155",-23.528788082434055,-46.664404203300826,sao paulo,SP
"01120",-23.531227092705834,-46.638956754659745,sao paulo,SP
"01122",-23.531046443793663,-46.637953905216705,sao paulo,SP
"01153",-23.53199077324141,-46.65206066166546,sao paulo,SP
"01150",-23.53214346987715,-46.65828046849215,sao paulo,SP
"01151",-23.533271539269457,-46.65410023535694,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01105",-23.53354848542905,-46.63147264793122,sao paulo,SP
"01131",-23.52510096364474,-46.64357714960467,sao paulo,SP
"01144",-23.523157005280122,-46.67155034525944,sao paulo,SP
"01153",-23.53214474770618,-46.65194013613022,sao paulo,SP
"01151",-23.53347046073055,-46.65385426464305,sao paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01104",-23.535118813203358,-46.629006338882796,sao paulo,SP
"01123",-23.529311800450074,-46.63682036594724,sao paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01141",-23.51738361587512,-46.66544313197527,sao paulo,SP
"01126",-23.52915073382772,-46.64042336234055,sao paulo,SP
"01154",-23.528365889260765,-46.657482951843754,sao paulo,SP
"01124",-23.527367392723217,-46.631883489035715,são paulo,SP
"01139",-23.52076037607479,-46.661384138207694,sao paulo,SP
"01139",-23.520176592273145,-46.675988312943566,são paulo,SP
"01128",-23.5234858462404,-46.63897020843672,sao paulo,SP
"01135",-23.521221031363606,-46.65296293450282,são paulo,SP
"01144",-23.523157005280122,-46.67155034525944,sao paulo,SP
"01123",-23.529564261728872,-46.63734722799934,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01150",-23.531825536211038,-46.660194701915856,sao paulo,SP
"01155",-23.529072721354314,-46.663010095595986,sao paulo,SP
"01127",-23.52712509463907,-46.64746678434991,sao paulo,SP
"01155",-23.529925613653422,-46.663863160424704,sao paulo,SP
"01120",-23.53210825506378,-46.63839470107914,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,sao paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01153",-23.532800773241412,-46.65143957784643,sao paulo,SP
"01126",-23.527537093254086,-46.64163785429047,sao paulo,SP
"01140",-23.52564861281671,-46.66180787607479,são paulo,SP
"01129",-23.522191449622035,-46.64250249861501,são paulo,SP
"01151",-23.530051666108854,-46.65775459686078,são paulo,SP
"01140",-23.52564861281671,-46.66180787607479,sao paulo,SP
"01141",-23.522107138496153,-46.664372535662785,sao paulo,SP
"01153",-23.528619712735896,-46.65330991118932,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,sao paulo,SP
"01144",-23.52375483986375,-46.672247190114874,sao paulo,SP
"01141",-23.522680655288806,-46.667524254775316,sao paulo,SP
"01140",-23.51709905300368,-46.676539268653784,são paulo,SP
"01155",-23.52774243741702,-46.66332089785909,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,sao paulo,SP
"01154",-23.531480434358603,-46.65843765834724,sao paulo,SP
"01107",-23.521656419429938,-46.63442349713816,são paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01156",-23.5295707260661,-46.665109917017695,sao paulo,SP
"01139",-23.518892512926165,-46.67646035734891,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01138",-23.520023612268442,-46.655643960038034,sao paulo,SP
"01138",-23.5188254074384,-46.655623598245754,sao paulo,SP
"01123",-23.52935726172887,-46.63723472799934,sao paulo,SP
"01121",-23.53034120621503,-46.636220885798316,sao paulo,SP
"01139",-23.520634636707147,-46.670131361648075,são paulo,SP
"01150",-23.533850113297035,-46.655805182270626,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01151",-23.531294001384985,-46.656404093946584,sao paulo,SP
"01156",-23.5295707260661,-46.665109917017695,são paulo,SP
"01150",-23.53416257481785,-46.65547667412762,sao paulo,SP
"01122",-23.531476243407017,-46.63629318512321,sao paulo,SP
"01103",-23.535453394396647,-46.63170629156326,sao paulo,SP
"01142",-23.519934305152642,-46.6251300217966,sao paulo,SP
"01109",-23.524270910352584,-46.62558198946842,sao paulo,SP
"01150",-23.531997573403025,-46.65853269885743,sao paulo,SP
"01139",-23.520169372468118,-46.66149387621901,sao paulo,SP
"01153",-23.531692798776636,-46.65227012891686,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01141",-23.51803838412488,-46.66548088245144,sao paulo,SP
"01151",-23.531294001384985,-46.656404093946584,sao paulo,SP
"01156",-23.527570535951234,-46.66275407522069,sao paulo,SP
"01132",-23.520831832073483,-46.64889304830047,sao paulo,SP
"01156",-23.530860398003338,-46.663429368861436,sao paulo,SP
"01155",-23.52774243741702,-46.66332089785909,sao paulo,SP
"01152",-23.52673711962604,-46.65977780474923,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01140",-23.520545651694285,-46.67919052719926,sao paulo,SP
"01125",-23.52618232584106,-46.640468608661756,sao paulo,SP
"01124",-23.52841356010148,-46.63294836456227,sao paulo,SP
"01131",-23.522877997201377,-46.65013330350848,sao paulo,SP
"01106",-23.531062064948905,-46.629505278925556,são paulo,SP
"01126",-23.52790740299499,-46.642218857204675,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01154",-23.52911075691465,-46.66033421648293,sao paulo,SP
"01135",-23.521419031363603,-46.65294995282469,sao paulo,SP
"01144",-23.523845627243432,-46.67353071135091,sao paulo,SP
"01139",-23.52076037607479,-46.661384138207694,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01152",-23.52758305689883,-46.65864223841535,sao paulo,SP
"01120",-23.53210825506378,-46.63839470107914,são paulo,SP
"01155",-23.528192437417022,-46.663779897859094,sao paulo,SP
"01141",-23.522680655288806,-46.667524254775316,sao paulo,SP
"01140",-23.519688873160604,-46.67223019649151,sao paulo,SP
"01156",-23.529778700530876,-46.6648274753015,sao paulo,SP
"01154",-23.52906297584975,-46.65832087330482,sao paulo,SP
"01120",-23.531227092705834,-46.638956754659745,sao paulo,SP
"01131",-23.522877997201377,-46.65013330350848,sao paulo,SP
"01153",-23.528118698857437,-46.65645154579032,sao paulo,SP
"01121",-23.52480531611754,-46.63543513113857,sao paulo,SP
"01107",-23.521656419429938,-46.63442349713816,sao paulo,SP
"01154",-23.531480434358603,-46.65843765834724,são paulo,SP
"01131",-23.52083519346175,-46.64556947723473,sao paulo,SP
"01129",-23.524372634196986,-46.64743213627446,são paulo,SP
"01156",-23.526950618068167,-46.66982314695028,são paulo,SP
"01128",-23.524603291707493,-46.64507074701368,sao paulo,SP
"01144",-23.52375674639551,-46.67109596592724,sao paulo,SP
"01126",-23.528629299469124,-46.64326786984239,sao paulo,SP
"01128",-23.524001590628362,-46.63919388732751,sao paulo,SP
"01126",-23.526582401061756,-46.63960905675459,são paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01135",-23.526926507347053,-46.648631758307396,sao paulo,SP
"01154",-23.53074632139766,-46.65951898972822,sao paulo,SP
"01155",-23.529835634745247,-46.6629850217843,sao paulo,SP
"01121",-23.530668516792655,-46.636254015955934,sao paulo,SP
"01123",-23.529632709417676,-46.63560022675858,sao paulo,SP
"01126",-23.526370780743225,-46.63724338649079,sao paulo,SP
"01125",-23.53025382514857,-46.6385090177736,são paulo,SP
"01126",-23.528573623088484,-46.639196957816345,sao paulo,SP
"01122",-23.531790436580295,-46.63507276311384,sao paulo,SP
"01122",-23.531046443793663,-46.637953905216705,são paulo,SP
"01153",-23.530684798776623,-46.65301712891685,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01125",-23.52918357951986,-46.63891121524606,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,são paulo,SP
"01151",-23.531294001384985,-46.656404093946584,são paulo,SP
"01141",-23.51803838412488,-46.66548088245144,sao paulo,SP
"01151",-23.530118384961586,-46.65777137039065,sao paulo,SP
"01130",-23.52179553344107,-46.64480241771019,sao paulo,SP
"01121",-23.526483935887807,-46.63493559977497,sao paulo,SP
"01154",-23.53158118373822,-46.66174681473255,sao paulo,SP
"01122",-23.53149518274702,-46.638857507416574,são paulo,SP
"01107",-23.522597958284045,-46.633089288854116,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01139",-23.518892512926165,-46.67646035734891,são paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01132",-23.520831832073483,-46.64889304830047,sao paulo,SP
"01151",-23.530021082434054,-46.65824476158463,sao paulo,SP
"01124",-23.529235567863104,-46.63396345377697,sao paulo,SP
"01129",-23.524372634196986,-46.64743213627446,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,são paulo,SP
"01156",-23.526318626406702,-46.67121817317798,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01121",-23.525511443793654,-46.632972069940564,sao paulo,SP
"01155",-23.529072721354314,-46.663010095595986,sao paulo,SP
"01144",-23.523846601708204,-46.67362071135091,sao paulo,SP
"01126",-23.526802792111525,-46.64022447169482,sao paulo,SP
"01109",-23.525406525102536,-46.621782785734894,sao paulo,SP
"01135",-23.52784355453289,-46.652282077990634,sao paulo,SP
"01138",-23.521933445467102,-46.65183216180969,sao paulo,SP
"01150",-23.532417293092486,-46.65827801610015,são paulo,SP
"01155",-23.529825639188648,-46.6637641604247,são paulo,SP
"01140",-23.517078442148886,-46.673824227451085,sao paulo,SP
"01120",-23.529707958364618,-46.63972567984307,sao paulo,SP
"01138",-23.522033503750908,-46.655072413266765,sao paulo,SP
"01153",-23.530873714957597,-46.65287868720067,sao paulo,SP
"01123",-23.529307180131543,-46.63490526351788,sao paulo,SP
"01140",-23.516362261976756,-46.66810176204384,sao paulo,SP
"01151",-23.532368878152266,-46.657555045386296,sao paulo,SP
"01120",-23.528456318627708,-46.64048959423503,sao paulo,SP
"01129",-23.524372634196986,-46.64743213627446,sao paulo,SP
"01135",-23.527007496537546,-46.64868261226843,sao paulo,SP
"01150",-23.532869493479122,-46.6574641552888,sao paulo,SP
"01153",-23.53214474770618,-46.65194013613022,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,são paulo,SP
"01122",-23.530889723296145,-46.640756313924506,sao paulo,SP
"01140",-23.519688873160604,-46.67223019649151,sao paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01126",-23.52622823757864,-46.63729815736628,sao paulo,SP
"01136",-23.522888314472763,-46.66401556855558,sao paulo,SP
"01109",-23.5237457463212,-46.628731691240034,sao paulo,SP
"01141",-23.520802274222362,-46.673190554821346,sao paulo,SP
"01151",-23.53347046073055,-46.65385426464305,sao paulo,SP
"01156",-23.531697,-46.66290524999998,sao paulo,SP
"01131",-23.52112120344507,-46.645727290322505,sao paulo,SP
"01131",-23.529158318627697,-46.64134706148645,sao paulo,SP
"01128",-23.52535070107914,-46.64006416916728,são paulo,SP
"01155",-23.529925613653422,-46.663863160424704,sao paulo,SP
"01151",-23.529533605055082,-46.65841137621901,são paulo,SP
"01139",-23.52076037607479,-46.661384138207694,sao paulo,SP
"01129",-23.524372634196986,-46.64743213627446,sao paulo,SP
"01132",-23.520905455450425,-46.64840659893825,sao paulo,SP
"01153",-23.528619712735896,-46.65330991118932,sao paulo,SP
"01106",-23.527992865947233,-46.62933902360197,sao paulo,SP
"01107",-23.527880591724877,-46.62687344324541,são paulo,SP
"01142",-23.519934305152642,-46.6251300217966,sao paulo,SP
"01155",-23.529835634745247,-46.6629850217843,sao paulo,SP
"01131",-23.5229195903399,-46.64468748237063,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,sao paulo,SP
"01124",-23.52856862531019,-46.63382052068778,sao paulo,SP
"01153",-23.528118698857437,-46.65645154579032,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01151",-23.533959132667775,-46.65299738412486,sao paulo,SP
"01127",-23.526594901465785,-46.64638628143572,sao paulo,SP
"01135",-23.527010132293896,-46.65033378992916,são paulo,SP
"01107",-23.528933486814033,-46.62717387010217,sao paulo,SP
"01139",-23.517604217294878,-46.680805006376644,sao paulo,SP
"01123",-23.529564261728872,-46.63734722799934,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01129",-23.52286294976627,-46.64289947253153,são paulo,SP
"01156",-23.531579004991666,-46.66224370038666,sao paulo,SP
"01109",-23.52922174854291,-46.62568397504169,são paulo,SP
"01122",-23.53155176325808,-46.63962683556457,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,sao paulo,SP
"01137",-23.524910245080445,-46.65253699056492,sao paulo,SP
"01124",-23.527821688037392,-46.634671173466444,são paulo,SP
"01126",-23.526501066333893,-46.63710317485141,são paulo,SP
"01136",-23.52350959838998,-46.666944167638064,são paulo,SP
"01135",-23.52785748903573,-46.65202107799064,sao paulo,SP
"01135",-23.5269165545329,-46.650251739800325,sao paulo,SP
"01104",-23.53461921233187,-46.63220615820298,sao paulo,SP
"01129",-23.522715398551597,-46.643734524150254,sao paulo,SP
